TickCount,AgentID,Layer,AgentType,X,Y,Alive,Age,Stage,Energy,Gravid,EggCount,LarvaCount,waterVolume,Resting,RestingDuration,TimeWithoutRest,Elevation,Buildings,Population,tp,t2m,Day
400,497f1149-2b58-441a-99db-ecc5fbf3b847,Mosquitoes,LivingAgent,9.589309,41.848241,1,851,ADULT,0.482,0,0,0,0.0,0,0,0,2051.5547,0.6055,0.64,0.0,28.96,4.166666666666667
400,6450e46f-4605-489e-a597-2f914434c67b,Mosquitoes,LivingAgent,9.63024,41.880821,1,830,ADULT,0.79,0,0,0,0.0,0,0,0,2125.4469,0.2358,0.23,0.0,26.47,4.166666666666667
100,a86fbfe9-7fe2-4d13-9071-3d1312d34fbc,Mosquitoes,LivingAgent,9.591207,41.872475,1,745,LARVA,0.806,0,0,0,0.0,0,0,0,1839.6249,0.5466,0.47,0.0,23.69,1.0416666666666667
300,fc914412-e7a2-47b5-966b-7c8dad5ce31d,Mosquitoes,LivingAgent,9.57893,41.834042,1,818,ADULT,0.511,0,0,0,0.0,0,0,0,1654.2227,0.2342,0.27,0.0,25.18,3.125
200,b0eaa53d-8f8b-4b7f-b2de-42e98e0fb7d3,Mosquitoes,LivingAgent,9.634353,41.86989,1,1351,ADULT,0.376,1,0,0,0.0,0,0,19,2467.1597,0.3014,0.3,0.286,24.62,2.0833333333333335
400,dd468d53-de1a-484a-9498-f1b760e87a41,Mosquitoes,LivingAgent,9.589515,41.869838,1,222,PUPA,0.649,0,0,0,0.0,0,0,0,1921.6647,0.5595,0.47,0.0,27.73,4.166666666666667
200,216c5add-12ec-4886-bddc-c3f0fb07731e,Mosquitoes,LivingAgent,9.608503,41.828946,1,1852,ADULT,0.346,1,0,0,0.0,0,0,0,2124.9133,0.3749,0.38,0.2772,24.58,2.0833333333333335
300,e31d66e4-c5f5-4f8e-8900-e90440c79fe4,Mosquitoes,LivingAgent,9.611482,41.849173,1,76,PUPA,0.689,0,0,0,0.0,0,0,0,2158.2736,0.772,0.72,0.0,29.43,3.125
300,f35551ce-7c90-4315-9a8e-7402777d362c,Mosquitoes,LivingAgent,9.618211,41.854902,1,1558,ADULT,0.675,0,0,0,0.0,1,2,0,2009.4114,0.6973,0.65,0.0,29.43,3.125
300,d3211c8f-1ad4-4eac-abc7-d896fdaf5d6d,Mosquitoes,LivingAgent,9.587694,41.869236,1,138,ADULT,0.519,0,0,0,0.0,1,0,0,2020.7874,0.5396,0.6,0.0,24.03,3.125
200,2097340a-eb4b-458e-abe2-fbd6742ce0ef,Mosquitoes,LivingAgent,9.57488,41.846798,1,906,ADULT,0.591,0,0,0,0.0,0,0,0,1640.0592,0.3043,0.36,0.2772,24.58,2.0833333333333335
400,ecea06db-05e8-4f2c-b0e7-06715e622072,Mosquitoes,LivingAgent,9.575326,41.843063,1,193,PUPA,0.657,0,0,0,0.0,0,0,0,1535.6744,0.275,0.23,0.0,27.11,4.166666666666667
400,005779d4-a99f-41bb-90e1-f7dd9e7ea257,Mosquitoes,LivingAgent,9.603292,41.859113,1,606,LARVA,0.86,0,0,0,0.0,0,0,0,1766.6401,0.9434,0.92,0.0,27.73,4.166666666666667
400,03d9b7af-a384-484d-96e4-a18bc99f937a,Mosquitoes,LivingAgent,9.612768,41.866402,1,933,LARVA,0.897,0,0,0,0.0,0,0,0,1820.5074,0.7309,0.71,0.0,28.96,4.166666666666667
200,e72027e5-7b1c-4d46-8ae8-5e77673f239a,Mosquitoes,LivingAgent,9.602159,41.855477,1,1715,ADULT,0.479,0,0,0,0.0,0,0,0,1956.2539,0.9279,0.85,0.286,25.69,2.0833333333333335
200,4c3eeb3a-cfe2-4d09-b624-54c35b7cb177,Mosquitoes,LivingAgent,9.598652,41.854523,1,749,LARVA,0.838,0,0,0,0.0,0,0,0,2005.675,0.8477,0.83,0.2411,24.54,2.0833333333333335
500,037a6319-8676-428a-9064-cc8f519646ad,Mosquitoes,LivingAgent,9.597882,41.827795,1,95,PUPA,0.661,0,0,0,0.0,0,0,0,2099.0119,0.3403,0.26,0.0,28.69,5.208333333333333
200,7f377bfc-67aa-4a50-91ad-f60b887bc464,Mosquitoes,LivingAgent,9.637138,41.84682,1,398,LARVA,0.609,0,0,0,0.0,0,0,0,1710.1762,0.2662,0.28,0.2772,24.58,2.0833333333333335
100,22c565a9-c82a-4ed6-b9d9-9ba28129d2cf,Mosquitoes,LivingAgent,9.585146,41.854714,1,23,ADULT,0.434,1,0,0,0.0,0,0,0,1997.925,0.5559,0.62,0.0,23.69,1.0416666666666667
400,3fdb13d1-fd59-4920-94b5-a4d70f2dc8fa,Mosquitoes,LivingAgent,9.592704,41.833539,1,1664,ADULT,0.36,0,0,0,0.0,1,2,0,2163.1559,0.4094,0.35,0.0,26.47,4.166666666666667
400,3295c142-5fe9-4d7c-af65-c4062cb95b73,Mosquitoes,LivingAgent,9.619397,41.885801,1,121,ADULT,0.34,0,0,0,0.0,1,2,0,1947.1696,0.2845,0.37,0.0,25.84,4.166666666666667
400,f80be693-67cf-425e-aae4-4460da14329a,Mosquitoes,LivingAgent,9.634014,41.858877,1,784,ADULT,0.459,0,0,0,0.0,1,2,0,2220.374,0.3588,0.37,0.0,27.11,4.166666666666667
600,667f1164-3999-4e23-b541-abbf71d2f188,Mosquitoes,LivingAgent,9.593656,41.824176,1,202,PUPA,0.761,0,0,0,0.0,0,0,32,1954.9726,0.2345,0.27,0.0,31.08,6.25
400,3f5fc034-b90b-4b10-a28f-9e9e5b817364,Mosquitoes,LivingAgent,9.604922,41.864304,1,1180,ADULT,0.331,1,0,0,0.0,0,0,0,1575.4269,0.84,0.77,0.0,27.73,4.166666666666667
400,e92623be-4a46-47f3-8b83-293f2b242270,Mosquitoes,LivingAgent,9.600462,41.88101,1,796,LARVA,0.635,0,0,0,0.0,0,0,0,1877.193,0.4705,0.41,0.0,27.73,4.166666666666667
300,1dbf9234-ae28-4b5f-9438-a2fa49619cac,Mosquitoes,LivingAgent,9.601728,41.877319,1,376,LARVA,0.603,0,0,0,0.0,0,0,0,1697.7434,0.5528,0.51,0.0,24.01,3.125
200,a6e8b829-e9df-4cfd-bfd6-8097fad844f8,Mosquitoes,LivingAgent,9.605297,41.863602,1,1594,ADULT,0.701,0,0,0,0.0,0,0,0,1599.7868,0.86,0.77,0.286,24.62,2.0833333333333335
100,ef498806-0f62-4a27-85df-cc483819856a,Mosquitoes,LivingAgent,9.580005,41.834785,1,1284,ADULT,0.659,0,0,0,0.0,0,0,0,1676.1391,0.2493,0.21,0.0,23.69,1.0416666666666667
200,ebc8936e-18ed-47de-879f-1e10b8941da2,Mosquitoes,LivingAgent,9.614051,41.863946,1,664,ADULT,0.324,0,0,0,0.0,0,0,0,1876.2861,0.7439,0.75,0.286,25.16,2.0833333333333335
200,1f91d5f5-89a3-4223-bdba-ab8ca98332e9,Mosquitoes,LivingAgent,9.631726,41.848459,1,1467,ADULT,0.683,0,0,0,0.0,0,0,0,1673.5242,0.3865,0.43,0.2595,24.51,2.0833333333333335
200,443d67a2-0328-4736-8716-adabb782c8f5,Mosquitoes,LivingAgent,9.631348,41.881894,1,133,PUPA,0.761,0,0,0,0.0,0,0,0,2076.6057,0.2075,0.28,0.286,25.16,2.0833333333333335
400,acaab26d-863b-4b97-8a13-cb303e18d567,Mosquitoes,LivingAgent,9.640288,41.853257,1,280,PUPA,0.559,0,0,0,0.0,0,0,0,1971.9046,0.2159,0.15,0.0,27.73,4.166666666666667
300,fd201343-39e9-4e78-a67c-7c30c112b9f5,Mosquitoes,LivingAgent,9.580629,41.837909,1,547,LARVA,0.889,0,0,0,0.0,0,0,0,1637.9757,0.3159,0.35,0.0,25.18,3.125
100,db7aaabf-a87a-40f4-b49b-8b837e304778,Mosquitoes,LivingAgent,9.582844,41.852953,1,955,ADULT,0.556,0,0,0,0.0,0,0,0,1945.6672,0.5097,0.54,0.0,23.69,1.0416666666666667
300,dec5cf1a-450c-454c-a72e-cd13bebbcee7,Mosquitoes,LivingAgent,9.59597,41.852634,1,172,ADULT,0.304,0,0,0,0.0,0,5,58,2079.7654,0.7764,0.81,0.0,25.18,3.125
300,b6ad2055-eb41-4844-a0a0-3dfb0d039746,Mosquitoes,LivingAgent,9.612817,41.844621,1,1526,ADULT,0.369,0,0,0,0.0,1,3,0,2167.6385,0.6671,0.54,0.0,28.21,3.125
100,c83f745b-7022-4069-9436-c3a0bd0bc45e,Mosquitoes,LivingAgent,9.602839,41.851063,1,718,LARVA,0.848,0,0,0,0.0,0,0,0,2199.631,0.8544,0.74,0.0,22.93,1.0416666666666667
300,f09a380b-6e16-4ff8-802d-eae107470560,Mosquitoes,LivingAgent,9.628505,41.880921,1,1687,ADULT,0.724,0,0,0,0.0,0,0,87,2121.5997,0.2646,0.31,0.0,28.84,3.125
300,40e66c76-dd76-44f8-a09b-c0bd84677e86,Mosquitoes,LivingAgent,9.603485,41.832729,1,345,ADULT,0.9,0,0,0,0.0,0,0,77,2331.8603,0.4585,0.52,0.0,24.05,3.125
300,572c8d71-fe4d-477b-81cd-a733ac048c12,Mosquitoes,LivingAgent,9.62278,41.860316,1,575,ADULT,0.394,0,0,0,0.0,1,2,0,2208.4924,0.5921,0.57,0.0,24.03,3.125
100,a188a37b-84e7-4237-bd15-99603ac7b8ea,Mosquitoes,LivingAgent,9.572055,41.870969,1,226,LARVA,0.684,0,0,0,0.0,0,0,0,2481.189,0.22,0.24,0.0,23.69,1.0416666666666667
200,da5816cd-a512-4ee8-b6e5-3740061ee0cb,Mosquitoes,LivingAgent,9.621938,41.845796,1,822,LARVA,0.601,0,0,0,0.0,0,0,0,1771.2364,0.5506,0.44,0.2411,24.54,2.0833333333333335
100,b407c195-b8d4-48b5-8bae-61e1fe75b531,Mosquitoes,LivingAgent,9.608961,41.885208,1,852,LARVA,0.777,0,0,0,0.0,0,0,0,2094.1011,0.3749,0.35,0.0,24.06,1.0416666666666667
200,32d377b9-1cec-4791-8fd7-0d3744707306,Mosquitoes,LivingAgent,9.580939,41.865242,1,731,ADULT,0.675,0,0,0,0.0,0,0,0,2345.8127,0.4308,0.37,0.2595,24.51,2.0833333333333335
200,d3b317d5-84cb-4651-a9f5-ae3d65e81612,Mosquitoes,LivingAgent,9.631991,41.854383,1,262,LARVA,0.821,0,0,0,0.0,0,0,53,1993.8716,0.397,0.42,0.2683,24.55,2.0833333333333335
500,b5450f55-3233-40a2-b404-bb76e105f5d2,Mosquitoes,LivingAgent,9.59288,41.833409,1,1838,ADULT,0.57,0,0,0,0.0,0,0,0,2195.3489,0.4186,0.44,0.0,29.32,5.208333333333333
300,97997bb9-6667-4132-b33a-350056509ee9,Mosquitoes,LivingAgent,9.614063,41.855698,1,256,PUPA,0.797,0,0,0,0.0,0,0,0,1987.7757,0.796,0.75,0.0,24.05,3.125
100,63b2e751-5b50-4239-98b1-0b1bb2ed2419,Mosquitoes,LivingAgent,9.630721,41.855496,1,283,PUPA,0.644,0,0,0,0.0,0,0,0,2043.6858,0.4386,0.49,0.0,27.41,1.0416666666666667
200,dd1b4986-0f2c-40c1-8fce-b5321180cdb1,Mosquitoes,LivingAgent,9.615546,41.830731,1,1802,ADULT,0.619,1,0,0,0.0,1,2,0,2020.9737,0.3723,0.31,0.2506,24.47,2.0833333333333335
100,5d493d6f-993f-46a9-a23a-ae6116b3b91f,Mosquitoes,LivingAgent,9.624755,41.831856,1,1546,ADULT,0.358,1,0,0,0.0,1,1,0,1766.4628,0.2878,0.29,0.0,23.09,1.0416666666666667
300,1e197dff-2ee8-4484-a8f9-54fb277183d7,Mosquitoes,LivingAgent,9.607656,41.852056,1,1577,ADULT,0.577,0,0,0,0.0,0,0,20,2127.8916,0.8658,0.88,0.0,23.99,3.125
100,aa46e2a0-7036-4036-9136-2989e174ea2d,Mosquitoes,LivingAgent,9.613001,41.851719,1,766,LARVA,0.862,0,0,0,0.0,0,0,0,2057.4523,0.7837,0.65,0.0,22.92,1.0416666666666667
200,740f6d83-696c-450d-bad6-89d13d9e7c3b,Mosquitoes,LivingAgent,9.615939,41.879322,1,1817,ADULT,0.666,1,0,0,0.0,0,0,0,1981.7807,0.4633,0.53,0.2595,24.51,2.0833333333333335
400,7c02b007-1550-4185-9557-5bca50931fd2,Mosquitoes,LivingAgent,9.594897,41.851775,1,663,ADULT,0.795,1,0,0,0.0,0,0,0,2105.6866,0.7494,0.65,0.0,26.47,4.166666666666667
200,8b4c424b-1deb-413e-8e0b-6ffca426d69e,Mosquitoes,LivingAgent,9.620088,41.867943,1,1093,ADULT,0.618,1,0,0,0.0,0,0,0,2201.725,0.5838,0.5,0.286,25.16,2.0833333333333335
200,19f7c6a2-b535-4eea-b57f-dfea13baa66b,Mosquitoes,LivingAgent,9.624897,41.882402,1,488,ADULT,0.506,0,0,0,0.0,1,1,0,2021.4113,0.2878,0.39,0.2772,24.58,2.0833333333333335
200,3603d571-848e-44ff-819e-ed37986e11f9,Mosquitoes,LivingAgent,9.599289,41.848034,1,786,LARVA,0.795,0,0,0,0.0,0,0,0,2311.0043,0.7668,0.71,0.286,25.16,2.0833333333333335
300,2970ddd7-4089-4163-8bac-954af5d11030,Mosquitoes,LivingAgent,9.619584,41.855722,1,522,LARVA,0.786,0,0,0,0.0,0,0,12,2013.6298,0.6775,0.55,0.0,29.43,3.125
100,93d12a8a-4b4a-483e-8617-485671dce0fe,Mosquitoes,LivingAgent,9.604362,41.862246,1,1753,ADULT,0.678,0,0,0,0.0,0,0,0,1619.0216,0.8783,0.71,0.0,28.89,1.0416666666666667
200,d776f4e9-4334-4556-ab81-3241157e112e,Mosquitoes,LivingAgent,9.604861,41.867804,1,1285,ADULT,0.695,0,0,0,0.0,0,0,0,1522.1958,0.76,0.67,0.286,25.69,2.0833333333333335
200,4c0f7dab-2930-4a7e-856a-34844ff573c7,Mosquitoes,LivingAgent,9.601278,41.839079,1,36,PUPA,0.552,0,0,0,0.0,0,0,11,2491.8733,0.5921,0.55,0.2683,24.55,2.0833333333333335
400,ac4da818-4095-4a5b-b616-a992f0b580f9,Mosquitoes,LivingAgent,9.613684,41.865707,1,1897,ADULT,0.435,0,0,0,0.0,0,0,35,1870.4241,0.7309,0.63,0.0,27.11,4.166666666666667
200,256364c0-bc03-4f2e-b49c-05f3e91299e4,Mosquitoes,LivingAgent,9.624109,41.883455,1,134,LARVA,0.85,0,0,0,0.0,0,0,0,1983.2329,0.2839,0.23,0.2411,24.54,2.0833333333333335
100,2c7857e6-8eae-412e-8f8d-48c147fc1c41,Mosquitoes,LivingAgent,9.609853,41.85673,1,708,ADULT,0.642,0,0,0,0.0,0,0,0,1899.9324,0.9,0.85,0.0,22.91,1.0416666666666667
500,08d966e9-7049-4dc4-a437-ef93458a8187,Mosquitoes,LivingAgent,9.599452,41.875295,1,1177,ADULT,0.719,0,0,0,0.0,0,0,38,1641.2925,0.5824,0.47,0.0,30.57,5.208333333333333
400,dcfa9225-898a-4b78-bde8-ee4d5e396bce,Mosquitoes,LivingAgent,9.618063,41.834473,1,409,LARVA,0.751,0,0,0,0.0,0,0,0,1953.3137,0.4269,0.46,0.0,28.34,4.166666666666667
400,673d5d13-cbc9-4dd1-b210-07ff6760988d,Mosquitoes,LivingAgent,9.625369,41.888291,1,642,ADULT,0.379,0,0,0,0.0,1,3,0,1793.9286,0.1901,0.15,0.0,26.47,4.166666666666667
100,056ec681-e772-4d43-9d20-fee26a7dce7c,Mosquitoes,LivingAgent,9.590204,41.856135,1,951,ADULT,0.592,0,0,0,0.0,0,0,0,1976.1692,0.6794,0.55,0.0,27.41,1.0416666666666667
400,7bda13b6-ba65-4ad1-ad1d-2e9c122acb47,Mosquitoes,LivingAgent,9.60667,41.860788,1,269,ADULT,0.517,0,0,0,0.0,0,0,0,1719.6388,0.9106,0.82,0.0,24.57,4.166666666666667
400,fd8559eb-ff43-4110-8bcf-76d1ee8c6792,Mosquitoes,LivingAgent,9.617161,41.848459,1,260,PUPA,0.731,0,0,0,0.0,0,0,0,1994.5049,0.672,0.7,0.0,26.47,4.166666666666667
400,7c6bdf1c-e631-4e50-827f-a292ed87ba87,Mosquitoes,LivingAgent,9.60484,41.851933,1,48,ADULT,0.689,0,0,0,0.0,0,0,0,2147.3545,0.88,0.88,0.0,25.2,4.166666666666667
200,86ba3e92-1a97-46a8-ba65-62659394397a,Mosquitoes,LivingAgent,9.612747,41.857211,1,271,ADULT,0.62,0,0,0,0.0,0,0,0,1934.105,0.84,0.69,0.286,25.16,2.0833333333333335
600,5be981d8-241b-4932-bc60-034463eded2e,Mosquitoes,LivingAgent,9.603345,41.838338,1,94,PUPA,0.567,0,0,0,0.0,0,0,11,2483.6171,0.5781,0.59,0.0,31.08,6.25
100,a5b04eeb-1e82-4cdd-93ca-2721b27a284c,Mosquitoes,LivingAgent,9.623155,41.864201,1,1219,ADULT,0.48,0,0,0,0.0,0,0,0,2290.8872,0.5692,0.55,0.0,26.67,1.0416666666666667
100,b9048dc7-1a54-4220-b1f1-dd9b107b3b06,Mosquitoes,LivingAgent,9.593909,41.870743,1,273,LARVA,0.711,0,0,0,0.0,0,0,0,1701.2336,0.6158,0.53,0.0,22.93,1.0416666666666667
200,c43a6980-7105-4a71-b346-b5f68e27c9cc,Mosquitoes,LivingAgent,9.59297,41.875413,1,1592,ADULT,0.61,0,0,0,0.0,0,0,0,1800.2777,0.5229,0.6,0.2506,24.47,2.0833333333333335
500,e125466d-713e-44db-a926-37789658c68f,Mosquitoes,LivingAgent,9.583588,41.860395,1,636,ADULT,0.349,0,0,0,0.0,1,0,0,2163.5925,0.5134,0.46,0.0,30.57,5.208333333333333
100,f278ca78-8d47-412f-baa4-328e7dc73d13,Mosquitoes,LivingAgent,9.614722,41.878348,0,341,PUPA,0.645,0,0,0,0.0,0,0,97,1952.0842,0.4901,0.51,0.0,27.41,1.0416666666666667
200,f9959e0d-925d-4df0-9044-9a8113914cc6,Mosquitoes,LivingAgent,9.598447,41.863896,1,886,LARVA,0.83,0,0,0,0.0,0,0,0,1617.6323,0.802,0.68,0.2411,24.54,2.0833333333333335
200,44d7b30b-8293-42a6-9fe2-c46dd3dce2ec,Mosquitoes,LivingAgent,9.62418,41.846542,1,8,ADULT,0.653,1,0,0,0.0,0,0,0,1711.7045,0.5163,0.55,0.2506,24.47,2.0833333333333335
500,5c43e314-ba76-4d65-9c40-7bcacc50c869,Mosquitoes,LivingAgent,9.59782,41.851542,1,482,LARVA,0.881,0,0,0,0.0,0,0,0,2133.9319,0.8,0.69,0.0,29.32,5.208333333333333
100,d4bd1bc6-99c4-4b9d-92ef-0b77b159052d,Mosquitoes,LivingAgent,9.61742,41.849003,1,201,ADULT,0.442,0,0,0,0.0,0,0,18,1966.5024,0.6671,0.63,0.0002,30.18,1.0416666666666667
100,9ed4d8ce-deb6-4444-9f6b-d3e23510815e,Mosquitoes,LivingAgent,9.588569,41.863241,1,385,LARVA,0.708,0,0,0,0.0,0,0,0,1975.6372,0.6137,0.5,0.0,27.41,1.0416666666666667
200,7ecae04b-62e4-4ea0-916d-d81a20c505e9,Mosquitoes,LivingAgent,9.611748,41.870842,1,547,LARVA,0.722,0,0,0,0.0,0,0,0,1731.1037,0.6689,0.6,0.2772,24.58,2.0833333333333335
100,7ed55b17-bc18-42b0-8e2b-a4cff657f9d4,Mosquitoes,LivingAgent,9.602291,41.857131,1,703,ADULT,0.455,1,0,0,0.0,0,0,64,1858.1798,0.94,0.88,0.0002,30.18,1.0416666666666667
400,96e81102-17e0-4395-9fed-29baa2b4b217,Mosquitoes,LivingAgent,9.585693,41.882996,1,1643,ADULT,0.308,1,0,0,0.0,1,1,0,1994.497,0.2839,0.29,0.0,26.47,4.166666666666667
100,be4b5a56-9c57-4279-af7e-627726848fba,Mosquitoes,LivingAgent,9.578116,41.846253,1,587,ADULT,0.527,0,0,0,0.0,1,2,0,1640.3875,0.3538,0.34,0.0,28.89,1.0416666666666667
100,189d61b9-8e25-4f95-8bf3-9db4c32df7a2,Mosquitoes,LivingAgent,9.592998,41.864878,1,807,ADULT,0.636,0,0,0,0.0,0,0,0,1754.2942,0.6838,0.55,0.0,27.41,1.0416666666666667
500,b0148da4-b142-4b80-b040-4c937d6eb827,Mosquitoes,LivingAgent,9.605883,41.868023,1,710,LARVA,0.643,0,0,0,0.0,0,0,0,1538.6933,0.7592,0.67,0.0,29.32,5.208333333333333
100,b08b2b36-9870-4a77-b002-dc36695aa346,Mosquitoes,LivingAgent,9.601368,41.852286,1,1487,ADULT,0.574,0,0,0,0.0,1,2,0,2104.7329,0.8719,0.73,0.0,22.95,1.0416666666666667
100,7c6de7f8-c216-4d59-957a-e88ea67e156d,Mosquitoes,LivingAgent,9.608812,41.832843,1,656,LARVA,0.667,0,0,0,0.0,0,0,0,2257.4372,0.4541,0.42,0.0,24.44,1.0416666666666667
300,db62e64c-4e03-451d-9ea0-ce87019d6e4b,Mosquitoes,LivingAgent,9.609592,41.834786,1,1557,ADULT,0.41,0,0,0,0.0,0,0,0,2282.6196,0.4901,0.39,0.0,24.61,3.125
500,d628e3ba-9ae1-41fb-8244-3e9060642b74,Mosquitoes,LivingAgent,9.614131,41.839296,1,182,LARVA,0.662,0,0,0,0.0,0,0,15,2138.3096,0.5528,0.57,0.0,28.69,5.208333333333333
200,abe528d9-3e61-4a4a-b455-f63b63edf9d7,Mosquitoes,LivingAgent,9.605625,41.83657,1,1783,ADULT,0.489,0,0,0,0.0,0,0,17,2418.5016,0.5396,0.42,0.286,25.69,2.0833333333333335
300,d96dbd58-7f8d-48dd-a6fa-195475dab392,Mosquitoes,LivingAgent,9.611659,41.854746,1,814,ADULT,0.736,0,0,0,0.0,0,0,0,2003.4111,0.8477,0.73,0.0,28.84,3.125
200,07ff6e63-d977-47cd-8626-ade0a65ebcb0,Mosquitoes,LivingAgent,9.632157,41.856035,1,121,LARVA,0.782,0,0,0,0.0,0,0,0,2092.2638,0.3997,0.35,0.2595,24.51,2.0833333333333335
200,6068eba1-fc19-4568-a9c4-291a8ee64a59,Mosquitoes,LivingAgent,9.612528,41.852948,1,504,ADULT,0.642,1,0,0,0.0,0,0,69,2048.9681,0.8113,0.68,0.286,25.69,2.0833333333333335
400,754e11df-2b32-4ced-b220-bec91c2ecce6,Mosquitoes,LivingAgent,9.607771,41.872358,1,362,PUPA,0.671,0,0,0,0.0,0,0,87,1619.4943,0.6547,0.69,0.0,28.96,4.166666666666667
100,6812d340-9703-4b6f-98cc-87625fcf7798,Mosquitoes,LivingAgent,9.5964,41.865412,1,57,LARVA,0.819,0,0,0,0.0,0,0,0,1649.041,0.7309,0.64,0.0003,30.82,1.0416666666666667
100,0faef9fd-8c06-47de-99d3-dd2541cbfda4,Mosquitoes,LivingAgent,9.577703,41.834125,1,581,LARVA,0.893,0,0,0,0.0,0,0,0,1635.7611,0.219,0.34,0.0,24.44,1.0416666666666667
100,aa90450f-afc3-4122-957b-4824d42a00f9,Mosquitoes,LivingAgent,9.635588,41.860023,1,786,LARVA,0.668,0,0,0,0.0,0,0,0,2236.8839,0.3174,0.27,0.0003,30.82,1.0416666666666667
300,211bec21-47a5-4b86-b5b0-86263f471975,Mosquitoes,LivingAgent,9.610291,41.871926,1,222,ADULT,0.436,0,0,0,0.0,1,1,0,1700.0749,0.6582,0.66,0.0,28.84,3.125
100,0a945053-6c51-4c8b-9de6-8b442537a155,Mosquitoes,LivingAgent,9.616571,41.82684,1,245,ADULT,0.31,0,0,0,0.0,0,0,0,1998.9168,0.2906,0.27,0.0,23.69,1.0416666666666667
400,7ab38e03-f663-436a-b606-61f24b229136,Mosquitoes,LivingAgent,9.572121,41.859238,1,1452,ADULT,0.559,0,0,0,0.0,0,0,0,2230.8498,0.2789,0.27,0.0,26.47,4.166666666666667
200,a518bb63-fa0d-409f-a2a3-2e33064d9c40,Mosquitoes,LivingAgent,9.573147,41.861144,1,1155,ADULT,0.313,0,0,0,0.0,1,2,0,2316.5515,0.2954,0.27,0.2506,24.47,2.0833333333333335
300,de4fea70-d244-41bc-a814-c00c5c52f350,Mosquitoes,LivingAgent,9.584829,41.857712,1,387,LARVA,0.793,0,0,0,0.0,0,0,0,2063.309,0.5595,0.54,0.0,24.61,3.125
200,5d63c8c0-0e46-420f-920a-257a6bfc4716,Mosquitoes,LivingAgent,9.604874,41.867521,1,543,ADULT,0.71,1,0,0,0.0,0,0,0,1528.56,0.78,0.75,0.2683,24.55,2.0833333333333335
300,c2a8d43b-d04c-44e1-a2c5-5968617e0034,Mosquitoes,LivingAgent,9.60838,41.871598,1,711,ADULT,0.712,0,0,0,0.0,0,0,35,1632.847,0.6702,0.68,0.0,24.05,3.125
100,73873cd5-cf15-4e09-bf43-09f1648d57ec,Mosquitoes,LivingAgent,9.601701,41.859862,1,608,ADULT,0.325,0,0,0,0.0,1,2,0,1724.5616,0.9,0.79,0.0,22.93,1.0416666666666667
100,15808514-af4c-4350-b537-a37029c996ba,Mosquitoes,LivingAgent,9.592726,41.85519,1,388,LARVA,0.617,0,0,0,0.0,0,0,0,1980.64,0.7172,0.68,0.0001,29.54,1.0416666666666667
500,5e537b18-b366-4b74-be7c-1c786af0f459,Mosquitoes,LivingAgent,9.625332,41.84949,1,1910,ADULT,0.41,1,0,0,0.0,1,1,0,1805.4479,0.5318,0.6,0.0,28.69,5.208333333333333
300,65ce2bf6-89c2-44e4-94cb-aea7be4184a6,Mosquitoes,LivingAgent,9.610425,41.828905,1,1016,ADULT,0.589,0,0,0,0.0,1,3,0,2102.041,0.3685,0.36,0.0,24.61,3.125
500,955966f0-5c61-4eb3-b002-9baccbb0bd6d,Mosquitoes,LivingAgent,9.623183,41.866061,1,1252,ADULT,0.731,1,0,0,0.0,1,3,0,2315.4095,0.5528,0.52,0.0,29.32,5.208333333333333
400,69cb6444-ae87-4781-803e-c21b083c1c56,Mosquitoes,LivingAgent,9.590194,41.867937,1,983,ADULT,0.58,0,0,0,0.0,0,0,0,1872.6713,0.6,0.58,0.0,26.47,4.166666666666667
200,d2707768-3a98-4cb0-9c88-7c388135a432,Mosquitoes,LivingAgent,9.628423,41.84661,1,364,LARVA,0.827,0,0,0,0.0,0,0,0,1617.2034,0.4273,0.44,0.2683,24.55,2.0833333333333335
400,06095533-c87c-4de0-8df3-7dffdd5ae109,Mosquitoes,LivingAgent,9.628448,41.87564,1,779,ADULT,0.637,0,0,0,0.0,0,0,24,2364.8584,0.344,0.39,0.0,25.2,4.166666666666667
200,d5e6c11f-e3f3-4f8e-a0ff-44442f348c31,Mosquitoes,LivingAgent,9.602427,41.887084,1,1834,ADULT,0.322,0,0,0,0.0,0,0,91,2215.6719,0.3373,0.27,0.2411,24.54,2.0833333333333335
200,ccc8e33b-0d6e-45e7-a4b8-c0d1c50afba1,Mosquitoes,LivingAgent,9.603933,41.849264,1,284,ADULT,0.316,0,0,0,0.0,0,0,0,2282.3686,0.8189,0.74,0.2411,24.54,2.0833333333333335
100,4d0f859d-d970-47e8-819c-e9618173e3ad,Mosquitoes,LivingAgent,9.569652,41.864661,1,1041,ADULT,0.461,0,0,0,0.0,1,1,0,2394.5908,0.2038,0.33,0.0,28.89,1.0416666666666667
200,513ce4f0-2a25-4649-b458-1011000a8ebd,Mosquitoes,LivingAgent,9.618211,41.853433,1,242,ADULT,0.572,0,0,0,0.0,0,0,57,1987.9369,0.6895,0.58,0.286,25.16,2.0833333333333335
300,a96723f9-e049-45d4-b63f-44cd58db6bdb,Mosquitoes,LivingAgent,9.599277,41.875152,1,417,LARVA,0.664,0,0,0,0.0,0,0,0,1641.2925,0.5824,0.47,0.0,24.01,3.125
100,1015e705-29c8-473a-8804-2a6abbd77714,Mosquitoes,LivingAgent,9.590053,41.867783,1,692,LARVA,0.768,0,0,0,0.0,0,0,0,1921.3999,0.5838,0.49,0.0,23.69,1.0416666666666667
